date,keyword,total_listings,avg_price,median_price,total_daily_sales,total_daily_revenue,avg_rating,total_reviews,bestseller_count,ad_count,new_items_count,search_volume_index
2026-08-15,christmas decorations outdoor,207,90.30724637681159,44.99,3026.3,269268.76,4.537820512820512,281952.0,23,31,7,98.0
2026-08-15,christmas gift card book,248,16.76655870445344,12.99,1644.9,26922.44,4.475,101334.0,12,41,17,93.6
2026-08-15,christmas gifts,96,29.46951612903226,20.79,1797.4,33259.53,4.63448275862069,9257.0,6,7,3,97.5
2026-08-15,christmas gifts 2026,151,20.24425,12.99,1337.0,6064.55,4.535185185185186,20182.0,4,18,0,97.8
2026-08-15,christmas gifts for coworkers,222,14.96427927927928,11.99,2696.6,42966.74,4.611206896551724,17417.0,20,30,3,95.2
2026-08-15,christmas gifts for girls,280,30.895142857142854,19.994999999999997,15738.9,358497.13,4.6276190476190475,389816.0,72,38,0,97.4
2026-08-15,christmas gifts for kids,195,37.24536082474227,19.99,16665.7,291955.99,4.507692307692308,13670.0,36,30,0,96.5
2026-08-15,christmas gifts for men,276,32.94218181818182,22.99,16560.0,346153.05,4.669811320754717,632765.0,75,41,0,96.3
2026-08-15,christmas gifts for mom,243,26.21843621399177,21.75,5688.1,133355.29,4.743298969072165,605203.0,49,43,0,96.3
2026-08-15,christmas gifts for teen girls,229,19.45577777777778,15.0,12368.3,220536.1,4.649162011173185,605353.0,51,35,0,97.5
2026-08-15,christmas gifts for teens,134,17.7493984962406,13.99,6794.9,104494.25,4.591208791208792,90280.0,25,21,0,98.4
2026-08-15,christmas gifts for women,176,45.66642045454545,19.99,6139.1,148729.62,4.692436974789916,313008.0,42,22,0,96.3
2026-08-15,christmas gifts ideas,103,27.237961165048542,22.99,2770.7000000000003,70366.91,4.558974358974359,3082.0,14,18,0,96.7
2026-08-15,christmas in july,246,16.40418848167539,13.99,1304.1,18550.62,4.56013986013986,128081.0,8,38,0,96.0
2026-08-15,christmas island,196,44.25065476190476,15.105,1648.9,45468.63,4.680434782608696,182547.0,23,40,0,96.7
2026-08-15,christmas lights,265,36.842377358490566,18.99,2565.1,76223.27,4.5647482014388485,128023.0,26,44,4,96.1
2026-08-15,christmas movies,168,16.631437908496732,13.99,1637.5,27610.8,4.762135922330097,234691.0,17,24,3,98.0
2026-08-15,christmas ornament,175,20.452261904761905,14.105,1854.5,30055.2,4.67,395187.0,12,12,9,97.3
2026-08-15,christmas ornament crafts,268,17.746278195488724,12.99,867.1,13107.66,4.520714285714286,27282.0,4,30,4,97.3
2026-08-15,christmas ornament storage,144,27.548368794326244,17.89,2184.2,74870.19,4.516129032258065,9976.0,8,17,0,98.4
2026-08-15,christmas ornament storage box,276,45.346360294117645,30.015,3971.2,164414.2,4.601388888888889,357573.0,30,42,1,95.7
2026-08-15,christmas ornaments,74,17.53876712328767,12.59,247.8,4212.49,4.604444444444444,7546.0,1,2,2,95.8
2026-08-15,christmas ornaments 2026,143,17.56118881118881,11.05,1374.8,18435.41,4.652,151490.0,9,15,3,96.6
2026-08-15,christmas ornaments clearance,170,10.416153846153845,7.45,717.9,7776.08,4.276,29179.0,4,23,4,97.5
2026-08-15,christmas ornaments near me,175,15.290867052023122,12.99,1986.8,28325.04,4.633986928104576,214083.0,18,20,0,97.8
2026-08-15,christmas ornaments nyc,178,18.590337078651686,15.285,1432.0,27768.42,4.668852459016394,189801.0,13,23,0,97.3
2026-08-15,christmas ornaments personalized,127,10.999268292682927,9.99,879.5,10900.16,4.485840707964601,103384.0,8,7,8,97.3
2026-08-15,christmas ornaments sale,123,21.507642276422764,9.99,713.4,11044.68,4.384705882352941,96083.0,7,17,0,96.2
2026-08-15,christmas ornaments set,192,41.93994791666667,29.865000000000002,1255.1,60040.8,4.633082706766918,71206.0,11,42,18,97.0
2026-08-15,christmas ornaments to make,122,18.402314814814815,13.99,863.0,11732.02,4.545121951219512,150750.0,7,26,1,97.3
2026-08-15,christmas pajamas,278,20.77629496402878,17.93,2921.3,60606.75,4.587330316742081,435575.0,29,33,7,96.9
2026-08-15,christmas story,184,27.983048780487806,16.99,1977.5,57069.93,4.794392523364486,277278.0,15,46,4,94.3
2026-08-15,christmas tree,248,227.61244897959185,106.05,973.0,223712.07,4.4,67806.0,2,33,6,97.6
2026-08-15,christmas vacation,130,36.19722222222222,12.969999999999999,666.3,11687.62,4.657692307692308,49369.0,5,18,1,99.2
2026-08-15,christmas vacation cast,187,40.38325966850829,18.74,3008.8,73853.26,4.825503355704698,400748.0,27,33,0,98.8
2026-08-15,christmas wrapping paper,291,16.48120274914089,14.99,7275.0,82081.16,4.711320754716981,713638.0,37,52,4,97.0
2026-08-15,clear christmas ornaments balls,263,23.896603053435115,18.560000000000002,3078.6,75297.13,4.608108108108108,337370.0,34,41,1,97.3
2026-08-15,diamond art christmas ornaments,265,18.125584905660375,14.99,1171.1,29694.59,4.5,192377.0,7,37,40,96.6
2026-08-15,grinch christmas decorations,251,53.089,22.145,1975.8999999999999,92436.28,4.6213930348258705,304637.0,20,45,2,96.0
2026-08-15,nightmare before christmas,94,56.043297872340425,20.73,351.7,24538.97,4.779166666666667,21731.0,6,15,0,96.2
2026-08-15,nightmare before christmas gifts,290,31.24784722222222,19.244999999999997,1672.2,45098.99,4.695833333333333,131984.0,8,41,5,98.8
2026-08-15,personalized christmas ornaments,35,11.929117647058822,9.99,163.4,2230.56,4.624242424242424,4568.0,1,4,2,99.3
2026-08-15,toddler christmas gifts,173,27.479432624113475,18.81,7882.3,103174.05,4.65045871559633,185657.0,34,21,0,96.3
2026-08-15,vintage christmas ornaments,181,36.92748603351956,23.63,573.5,15751.48,4.515384615384615,15545.0,1,22,6,95.4
2026-08-16,baby christmas gifts,289,19.352906574394463,15.95,20672.1,363251.52,4.696929824561404,1015104.0,94,46,0,100.0
2026-08-16,bulk christmas gifts,284,13.498485915492958,8.98,15322.5,200172.5,4.589285714285714,26107.0,48,38,0,100.0
2026-08-16,christmas,78,62.116666666666674,20.485,729.5,30183.15,4.7025,197371.0,5,15,1,100.0
2026-08-16,christmas 2026,286,15.163601398601399,9.99,2226.6,33130.96,4.583006535947713,227104.0,16,30,33,100.0
2026-08-16,christmas cactus,283,24.39060070671378,19.99,3261.1,70425.86,4.255172413793104,641787.0,22,44,4,100.0
2026-08-16,christmas decor,261,47.32969348659004,19.97,4055.3,141159.16,4.578285714285714,365056.0,25,39,6,100.0
2026-08-16,christmas decorations,117,67.97641025641026,24.99,5272.8,142023.38999999998,4.560869565217391,233803.0,12,15,1,100.0
2026-08-16,christmas decorations 2026,239,18.195966386554623,11.99,1855.2,21281.69,4.540449438202248,135868.0,16,33,2,100.0
2026-08-16,christmas decorations amazon,240,22.52154811715481,16.82,2599.7,42809.68,4.501052631578948,152270.0,20,21,0,100.0
2026-08-16,christmas decorations clearance,176,19.638806818181816,10.370000000000001,3337.9,71373.64,4.46530612244898,269442.0,30,31,0,100.0
2026-08-16,christmas decorations disneyland,294,37.37720279720279,17.99,1446.1,55647.41,4.525903614457831,72338.0,14,41,0,100.0
2026-08-16,christmas decorations ideas,136,29.922089552238806,14.690000000000001,3086.9,59560.26,4.4910000000000005,63921.0,13,18,2,100.0
2026-08-16,christmas decorations indoor,136,35.05588235294118,18.645,1794.2,42026.37,4.545833333333333,163080.0,10,17,8,100.0
2026-08-16,christmas decorations near me,169,39.70918699186991,18.0,1297.9,36166.86,4.5048,133220.0,11,20,3,100.0
2026-08-16,christmas decorations nyc,296,19.417372013651878,15.0,1525.4,35121.62,4.625698324022347,131633.0,15,40,1,100.0
2026-08-16,christmas decorations on sale,89,21.05962962962963,14.99,1051.7,10893.87,4.5058823529411764,70100.0,5,22,0,100.0
2026-08-16,christmas decorations outdoor,207,90.45178743961353,44.99,3095.4,282980.77,4.540384615384616,282026.0,23,37,7,100.0
2026-08-16,christmas gift card book,248,16.76655870445344,12.99,1771.4,29192.91,4.4620155038759695,101361.0,13,42,17,100.0
2026-08-16,christmas gifts,96,29.46951612903226,20.79,1849.1000000000001,33701.37,4.631034482758621,9264.0,6,7,3,100.0
2026-08-16,christmas gifts 2026,151,20.446875,12.99,1370.5,6330.91,4.535185185185186,20199.0,4,20,0,100.0
2026-08-16,christmas gifts for coworkers,222,14.96427927927928,11.99,2847.4,45571.3,4.6129310344827585,17459.0,20,38,3,100.0
2026-08-16,christmas gifts for girls,280,30.90725,19.994999999999997,16200.1,369099.4,4.627142857142857,389918.0,74,49,0,100.0
2026-08-16,christmas gifts for kids,195,37.28855670103093,19.99,17339.7,303810.91,4.502197802197802,13691.0,36,29,0,100.0
2026-08-16,christmas gifts for men,276,32.9728,22.99,17265.6,362111.19,4.667924528301887,632849.0,76,45,0,100.0
2026-08-16,christmas gifts for mom,243,26.241687242798353,21.95,5932.8,138818.94,4.745360824742268,605289.0,50,42,0,100.0
2026-08-16,christmas gifts for teen girls,229,19.467955555555555,15.0,12726.0,225916.84,4.646368715083799,605426.0,50,34,0,100.0
2026-08-16,christmas gifts for teens,134,17.757518796992482,13.99,6917.0,107337.20999999999,4.593406593406593,90316.0,25,21,0,100.0
2026-08-16,christmas gifts for women,176,45.671079545454546,19.99,6399.5,155489.13,4.690756302521009,313063.0,42,16,0,100.0
2026-08-16,christmas gifts ideas,103,27.339514563106793,22.99,2876.0,72852.01,4.561538461538461,3091.0,14,21,0,100.0
2026-08-16,christmas in july,246,16.434816753926704,13.99,1364.8,18893.89,4.538356164383562,128108.0,8,48,0,100.0
2026-08-16,christmas island,196,44.269999999999996,15.105,1711.4,47920.73,4.680434782608696,182595.0,23,35,0,100.0
2026-08-16,christmas lights,265,36.874,19.0,2682.3,81228.76,4.564028776978417,128056.0,26,49,4,100.0
2026-08-16,christmas movies,168,16.661372549019607,13.99,1674.2,28510.39,4.76504854368932,234744.0,18,22,3,100.0
2026-08-16,christmas ornament,175,20.452261904761905,14.105,1912.0,31149.75,4.6692307692307695,395229.0,12,14,9,100.0
2026-08-16,christmas ornament crafts,268,17.9256015037594,12.99,893.9,13489.35,4.522142857142858,27306.0,4,40,4,100.0
2026-08-16,christmas ornament storage,144,27.56822695035461,17.89,2224.2000000000003,76947.67,4.506451612903225,9985.0,8,20,0,100.0
2026-08-16,christmas ornament storage box,276,45.35790441176471,30.015,4172.6,172279.8,4.599537037037037,357634.0,33,47,1,100.0
2026-08-16,christmas ornaments,74,17.53876712328767,12.59,259.9,4388.37,4.611111111111111,7557.0,1,3,2,100.0
2026-08-16,christmas ornaments 2026,143,17.587272727272726,11.05,1428.1,19471.12,4.652,151526.0,9,18,3,100.0
2026-08-16,christmas ornaments clearance,170,10.4398224852071,7.7,738.8,8240.93,4.28,29196.0,4,18,4,100.0
2026-08-16,christmas ornaments near me,175,15.299653179190752,12.99,2036.8999999999999,28445.43,4.633333333333333,214144.0,18,19,0,100.0
2026-08-16,christmas ornaments nyc,178,18.590337078651686,15.285,1476.0,28371.34,4.671311475409836,189843.0,14,20,0,100.0
2026-08-16,christmas ornaments personalized,127,11.002357723577235,9.99,907.1999999999999,11212.27,4.490265486725663,103408.0,8,8,8,100.0
2026-08-16,christmas ornaments sale,123,21.51487804878049,9.99,744.9,11602.13,4.389411764705883,96105.0,7,14,0,100.0
2026-08-16,christmas ornaments set,192,41.93994791666667,29.865000000000002,1298.1,61074.74,4.631578947368421,71243.0,13,34,18,100.0
2026-08-16,christmas ornaments to make,122,18.439814814814813,13.99,889.3,12161.97,4.528048780487805,150780.0,6,21,1,100.0
2026-08-16,christmas pajamas,278,20.785,17.93,3027.0,62835.08,4.590950226244344,435655.0,29,40,7,100.0
2026-08-16,christmas story,184,27.990609756097562,16.99,2110.7,57956.71,4.790654205607477,277316.0,14,38,4,100.0
2026-08-16,christmas tree,248,227.74795918367346,106.05,1000.1,230494.52,4.392086330935252,67827.0,3,40,6,100.0
2026-08-16,christmas vacation,130,36.19722222222222,12.969999999999999,672.4,11852.66,4.653846153846154,49389.0,6,16,1,100.0
2026-08-16,christmas vacation cast,187,40.4146408839779,18.74,3050.3,76989.62,4.822818791946309,400814.0,29,39,0,100.0
2026-08-16,christmas wrapping paper,291,16.485189003436425,14.99,7528.0,84246.44,4.708301886792453,713735.0,43,60,4,100.0
2026-08-16,clear christmas ornaments balls,263,23.896603053435115,18.560000000000002,3172.2,76934.2,4.609417040358744,337453.0,34,36,1,100.0
2026-08-16,diamond art christmas ornaments,265,18.125584905660375,14.99,1217.6,30009.88,4.499280575539569,192406.0,7,44,40,100.0
2026-08-16,grinch christmas decorations,251,53.1464,22.145,2068.3,98911.51000000001,4.623880597014925,304696.0,20,46,2,100.0
2026-08-16,nightmare before christmas,94,56.043297872340425,20.73,367.3,25100.35,4.770833333333333,21738.0,6,12,0,100.0
2026-08-16,nightmare before christmas gifts,290,31.292430555555555,19.244999999999997,1695.4,45841.05,4.689349112426036,132019.0,8,41,5,100.0
2026-08-16,personalized christmas ornaments,35,12.019705882352941,9.99,164.7,2270.7,4.618181818181818,4571.0,1,3,2,100.0
2026-08-16,toddler christmas gifts,173,27.479432624113475,18.81,8219.4,107599.03,4.653211009174312,185722.0,34,24,0,100.0
2026-08-16,vintage christmas ornaments,181,37.05675977653631,23.63,604.1,16610.62,4.514423076923077,15557.0,1,25,6,100.0
2026-08-17,baby christmas gifts,289,19.363840830449824,15.95,15186.9,267163.22,4.700877192982456,1015206.0,87,46,0,76.1
2026-08-17,bulk christmas gifts,284,13.527394366197184,8.98,11420.3,148564.82,4.587857142857143,26137.0,47,40,0,77.1
2026-08-17,christmas,78,62.116666666666674,20.485,545.0,23590.99,4.7075000000000005,197388.0,5,13,1,77.2
2026-08-17,christmas 2026,286,15.163601398601399,9.99,1703.8,24892.23,4.584313725490196,227153.0,16,30,33,78.9
2026-08-17,christmas cactus,283,24.43441696113074,19.99,2425.2999999999997,52622.270000000004,4.260000000000001,641831.0,20,50,4,76.9
2026-08-17,christmas decor,261,47.32969348659004,19.97,3037.2,103824.85,4.5755681818181815,365114.0,20,43,6,77.4
2026-08-17,christmas decorations,117,67.97641025641026,24.99,3947.3,105753.64,4.560869565217391,233817.0,10,20,1,77.4
2026-08-17,christmas decorations 2026,239,18.205840336134454,11.99,1370.8,15834.73,4.542696629213483,135909.0,14,38,2,76.5
2026-08-17,christmas decorations amazon,240,22.52154811715481,16.82,1932.4,32241.59,4.505263157894737,152311.0,11,28,0,76.9
2026-08-17,christmas decorations clearance,176,19.66403409090909,10.57,2554.0,50883.79,4.461904761904762,269487.0,21,25,0,78.9
2026-08-17,christmas decorations disneyland,294,37.37720279720279,17.99,1081.0,42487.08,4.524096385542169,72364.0,9,46,0,77.3
2026-08-17,christmas decorations ideas,136,29.922089552238806,14.690000000000001,2276.8,44672.409999999996,4.49,63938.0,10,24,2,76.4
2026-08-17,christmas decorations indoor,136,35.09389705882353,18.645,1364.8,31952.53,4.538888888888889,163088.0,10,27,8,78.5
2026-08-17,christmas decorations near me,169,39.70918699186991,18.0,982.2,28205.8,4.501600000000001,133254.0,8,11,3,78.1
2026-08-17,christmas decorations nyc,296,19.437610921501708,15.0,1135.6,25736.62,4.624444444444444,131659.0,12,39,1,77.0
2026-08-17,christmas decorations on sale,89,21.05962962962963,14.99,814.5,8339.5,4.511764705882353,70112.0,3,20,0,79.7
2026-08-17,christmas decorations outdoor,207,90.4908695652174,44.99,2370.3,214835.87,4.539102564102564,282081.0,20,34,7,78.9
2026-08-17,christmas gift card book,248,16.768906882591093,12.99,1307.5,21495.67,4.463846153846154,101378.0,9,42,17,76.4
2026-08-17,christmas gifts,96,29.46951612903226,20.79,1399.8999999999999,25652.71,4.637931034482759,9270.0,2,6,3,78.1
2026-08-17,christmas gifts 2026,151,20.446875,12.99,1018.5,4928.69,4.5398148148148145,20210.0,2,19,0,76.9
2026-08-17,christmas gifts for coworkers,222,14.964279279279278,11.99,2098.7,33352.96,4.616379310344827,17485.0,17,32,3,76.3
2026-08-17,christmas gifts for girls,280,30.90725,19.994999999999997,12162.3,280640.21,4.627142857142857,389980.0,66,36,0,77.6
2026-08-17,christmas gifts for kids,195,37.28855670103093,19.99,12541.2,222518.98,4.506593406593407,13710.0,35,31,0,75.1
2026-08-17,christmas gifts for men,276,32.9728,22.99,12838.2,268912.38,4.667924528301887,632915.0,70,44,0,76.9
2026-08-17,christmas gifts for mom,243,26.264279835390948,21.95,4528.0,105818.42,4.745360824742268,605346.0,44,36,0,78.7
2026-08-17,christmas gifts for teen girls,229,19.488533333333333,15.0,9666.1,173341.0,4.646927374301676,605496.0,42,33,0,78.4
2026-08-17,christmas gifts for teens,134,17.76172932330827,13.99,5391.9,82793.29000000001,4.5978021978021975,90353.0,24,15,0,80.2
2026-08-17,christmas gifts for women,176,45.671079545454546,19.99,4739.8,115145.77,4.689915966386555,313107.0,38,25,0,76.7
2026-08-17,christmas gifts ideas,103,27.613883495145632,22.99,2158.3,54554.99,4.558974358974359,3099.0,14,19,0,77.5
2026-08-17,christmas in july,246,16.4348167539267,13.99,1018.8,14159.96,4.525170068027212,128139.0,6,40,0,77.2
2026-08-17,christmas island,196,44.27,15.105,1281.9,37119.28,4.6706521739130435,182619.0,20,32,0,77.4
2026-08-17,christmas lights,265,36.874,19.0,2012.3,59536.07,4.558992805755396,128091.0,20,49,4,77.5
2026-08-17,christmas movies,168,16.692091503267974,13.99,1248.9,20955.16,4.764077669902912,234771.0,13,19,3,77.1
2026-08-17,christmas ornament,175,20.452261904761905,14.105,1410.5,23062.47,4.666923076923077,395283.0,9,24,9,76.4
2026-08-17,christmas ornament crafts,268,17.9256015037594,12.99,672.5,10235.39,4.523571428571429,27325.0,1,34,4,77.7
2026-08-17,christmas ornament storage,144,27.56822695035461,17.89,1617.2,54686.2,4.516129032258065,9992.0,6,13,0,75.4
2026-08-17,christmas ornament storage box,276,45.35790441176471,30.015,3139.2,130056.61,4.5986111111111105,357674.0,23,48,1,77.7
2026-08-17,christmas ornaments,74,17.53876712328767,12.59,196.4,3308.19,4.597777777777778,7561.0,0,5,2,78.0
2026-08-17,christmas ornaments 2026,143,17.587272727272726,11.05,1101.9,14973.4,4.652,151548.0,9,15,3,79.4
2026-08-17,christmas ornaments clearance,170,10.4398224852071,7.7,544.5,6078.82,4.274,29212.0,4,19,4,76.3
2026-08-17,christmas ornaments near me,175,15.327109826589597,13.09,1525.8,21696.71,4.635294117647059,214184.0,16,17,0,77.4
2026-08-17,christmas ornaments nyc,178,18.60887640449438,15.285,1112.7,21391.77,4.672950819672131,189877.0,9,23,0,77.8
2026-08-17,christmas ornaments personalized,127,11.002357723577235,9.99,674.8,8363.26,4.479646017699115,103426.0,4,12,8,76.9
2026-08-17,christmas ornaments sale,123,21.51487804878049,9.99,566.8,8805.8,4.384705882352941,96120.0,5,19,0,78.5
2026-08-17,christmas ornaments set,192,41.979375,29.865000000000002,981.9,46159.69,4.631578947368421,71265.0,7,29,18,78.1
2026-08-17,christmas ornaments to make,122,18.439814814814813,13.99,653.2,9018.12,4.530487804878049,150800.0,3,19,1,76.1
2026-08-17,christmas pajamas,278,20.785,17.93,2244.1,46257.86,4.591855203619909,435721.0,27,37,7,76.7
2026-08-17,christmas story,184,27.990609756097562,16.99,1578.4,44728.42,4.788785046728972,277353.0,12,40,4,77.3
2026-08-17,christmas tree,248,227.86608163265308,107.99,755.1,175048.91,4.39136690647482,67846.0,1,31,6,78.0
2026-08-17,christmas vacation,130,36.19722222222222,12.969999999999999,510.5,8879.8,4.657692307692307,49399.0,4,16,1,78.3
2026-08-17,christmas vacation cast,187,40.4146408839779,18.74,2313.3,58019.55,4.822818791946309,400873.0,20,39,0,78.3
2026-08-17,christmas wrapping paper,291,16.491202749140893,14.99,5495.1,62540.13,4.707169811320755,713819.0,36,49,4,75.7
2026-08-17,clear christmas ornaments balls,263,23.913969465648854,18.560000000000002,2390.4,57062.43,4.61390134529148,337518.0,29,31,1,77.8
2026-08-17,diamond art christmas ornaments,265,18.137622641509434,14.99,908.6,21852.670000000002,4.5,192427.0,6,44,40,77.2
2026-08-17,grinch christmas decorations,251,53.193850000000005,22.145,1535.1,73997.8,4.622885572139304,304742.0,16,40,2,76.8
2026-08-17,nightmare before christmas,94,56.043297872340425,20.73,274.1,18969.66,4.783333333333333,21748.0,4,16,0,77.2
2026-08-17,nightmare before christmas gifts,290,31.29871527777778,19.244999999999997,1296.6,35084.58,4.691124260355029,132044.0,6,36,5,78.8
2026-08-17,personalized christmas ornaments,35,12.019705882352941,9.99,120.9,1667.46,4.624242424242424,4576.0,0,3,2,76.1
2026-08-17,toddler christmas gifts,173,27.479432624113475,18.81,6153.599999999999,80413.26,4.651376146788991,185760.0,33,21,0,77.4
2026-08-17,vintage christmas ornaments,181,37.090614525139664,23.63,453.8,12660.81,4.5125,15570.0,0,24,6,77.6
2026-08-18,baby christmas gifts,289,19.363840830449824,15.95,15885.6,280282.37,4.703508771929825,1015328.0,89,44,0,79.2
2026-08-18,bulk christmas gifts,284,13.527394366197184,8.98,12137.1,157842.65,4.586428571428572,26156.0,48,34,0,81.3
2026-08-18,christmas,78,62.116666666666674,20.485,583.8,23768.48,4.715,197401.0,5,18,1,82.0
2026-08-18,christmas 2026,286,15.163601398601399,9.99,1730.7,25283.37,4.584967320261438,227198.0,16,26,33,80.0
2026-08-18,christmas cactus,283,24.43441696113074,19.99,2504.7,53638.83,4.259310344827586,641866.0,20,51,4,79.1
2026-08-18,christmas decor,261,47.32969348659004,19.97,3191.3,107585.87,4.5806818181818185,365160.0,21,44,6,80.8
2026-08-18,christmas decorations,117,67.97641025641026,24.99,4341.0,112772.86,4.56231884057971,233842.0,10,20,1,84.1
2026-08-18,christmas decorations 2026,239,18.205840336134454,11.99,1392.1,16244.710000000001,4.540449438202248,135949.0,14,37,2,77.5
2026-08-18,christmas decorations amazon,240,22.52154811715481,16.82,2023.1,33038.04,4.504736842105263,152345.0,12,25,0,80.0
2026-08-18,christmas decorations clearance,176,19.66403409090909,10.57,2591.5,55061.240000000005,4.462585034013605,269541.0,22,29,0,79.9
2026-08-18,christmas decorations disneyland,294,37.37720279720279,17.99,1095.8,42439.1,4.525301204819278,72395.0,10,39,0,78.2
2026-08-18,christmas decorations ideas,136,29.922089552238806,14.690000000000001,2404.9,46026.66,4.493,63968.0,11,17,2,80.1
2026-08-18,christmas decorations indoor,136,35.09389705882353,18.645,1367.5,32395.96,4.5375,163096.0,9,19,8,78.6
2026-08-18,christmas decorations near me,169,39.70918699186991,18.0,1016.3,28221.93,4.5032,133283.0,8,18,3,80.5
2026-08-18,christmas decorations nyc,296,19.437610921501708,15.0,1169.6,27769.89,4.628333333333334,131685.0,12,43,1,79.0
2026-08-18,christmas decorations on sale,89,21.05962962962963,14.99,853.0,8614.96,4.507843137254902,70124.0,3,17,0,83.0
2026-08-18,christmas decorations outdoor,207,90.4908695652174,44.99,2423.4,214374.95,4.538461538461538,282129.0,19,32,7,80.5
2026-08-18,christmas gift card book,248,16.768906882591093,12.99,1325.1,21784.24,4.463846153846154,101400.0,9,42,17,77.3
2026-08-18,christmas gifts,96,29.46951612903226,20.79,1481.0,27226.49,4.631034482758621,9274.0,2,9,3,82.1
2026-08-18,christmas gifts 2026,151,20.446875,12.99,1076.1,5126.04,4.5398148148148145,20231.0,2,16,0,80.7
2026-08-18,christmas gifts for coworkers,222,14.96427927927928,11.99,2183.4,34932.15,4.6129310344827585,17515.0,18,35,3,79.0
2026-08-18,christmas gifts for girls,280,30.90725,19.994999999999997,12466.4,286865.74,4.6276190476190475,390047.0,66,42,0,79.3
2026-08-18,christmas gifts for kids,195,37.28855670103093,19.99,13508.7,234510.52,4.503296703296703,13726.0,35,34,0,80.1
2026-08-18,christmas gifts for men,276,32.9728,22.99,13413.6,281555.59,4.664622641509434,632991.0,71,39,0,79.9
2026-08-18,christmas gifts for mom,243,26.264279835390948,21.95,4485.4,105283.59,4.745360824742268,605422.0,44,36,0,78.0
2026-08-18,christmas gifts for teen girls,229,19.488533333333333,15.0,9754.8,174789.38,4.65,605561.0,43,37,0,79.0
2026-08-18,christmas gifts for teens,134,17.76172932330827,13.99,5311.8,81586.37000000001,4.587912087912088,90375.0,24,21,0,79.1
2026-08-18,christmas gifts for women,176,45.671079545454546,19.99,4940.1,120208.3,4.689166666666667,313178.0,39,23,0,79.5
2026-08-18,christmas gifts ideas,103,27.613883495145632,22.99,2251.7,57048.49,4.553846153846154,3104.0,14,22,0,80.5
2026-08-18,christmas in july,246,16.434816753926704,13.99,1059.9,14876.62,4.520408163265306,128163.0,5,40,0,79.9
2026-08-18,christmas island,196,44.27,15.105,1307.6,36683.06,4.681521739130434,182652.0,21,35,0,78.8
2026-08-18,christmas lights,265,36.874,19.0,2067.7,59376.94,4.567625899280575,128126.0,21,49,4,79.4
2026-08-18,christmas movies,168,16.692091503267974,13.99,1311.0,22012.31,4.76116504854369,234811.0,14,23,3,80.5
2026-08-18,christmas ornament,175,20.452261904761905,14.105,1485.0,24420.6,4.670769230769231,395324.0,9,21,9,79.9
2026-08-18,christmas ornament crafts,268,17.9256015037594,12.99,698.3,10643.88,4.522857142857143,27338.0,0,40,4,80.3
2026-08-18,christmas ornament storage,144,27.56822695035461,17.89,1664.5,56933.56,4.512903225806451,9997.0,6,19,0,77.4
2026-08-18,christmas ornament storage box,276,45.35790441176471,30.015,3214.9,133385.88,4.604166666666667,357719.0,23,48,1,79.3
2026-08-18,christmas ornaments,74,17.53876712328767,12.59,206.20000000000002,3421.07,4.6,7569.0,0,6,2,81.4
2026-08-18,christmas ornaments 2026,143,17.587272727272726,11.05,1130.5,15478.07,4.654,151581.0,9,17,3,81.2
2026-08-18,christmas ornaments clearance,170,10.4398224852071,7.7,569.9,6431.69,4.281000000000001,29231.0,4,20,4,79.4
2026-08-18,christmas ornaments near me,175,15.327109826589597,13.09,1595.4,22610.86,4.633333333333333,214236.0,16,19,0,80.5
2026-08-18,christmas ornaments nyc,178,18.60887640449438,15.285,1152.4,22137.579999999998,4.669672131147541,189913.0,9,23,0,80.3
2026-08-18,christmas ornaments personalized,127,11.002357723577235,9.99,693.3,8573.64,4.485840707964601,103440.0,4,9,8,78.8
2026-08-18,christmas ornaments sale,123,21.51487804878049,9.99,585.8,9169.26,4.385882352941176,96131.0,5,15,0,80.8
2026-08-18,christmas ornaments set,192,41.979375,29.865000000000002,1013.9,48408.13,4.629323308270677,71287.0,8,42,18,80.3
2026-08-18,christmas ornaments to make,122,18.439814814814813,13.99,670.5,9242.03,4.536585365853658,150813.0,4,23,1,77.9
2026-08-18,christmas pajamas,278,20.785,17.93,2329.2,47745.68,4.585067873303167,435772.0,27,41,7,79.3
2026-08-18,christmas story,184,27.990609756097562,16.99,1620.2,45990.2,4.786915887850467,277395.0,12,31,4,79.1
2026-08-18,christmas tree,248,227.86608163265308,107.99,771.7,179712.8,4.39568345323741,67861.0,1,41,6,79.4
2026-08-18,christmas vacation,130,36.19722222222222,12.969999999999999,522.3,9167.25,4.665384615384616,49410.0,4,20,1,79.9
2026-08-18,christmas vacation cast,187,40.4146408839779,18.74,2418.6,59920.58,4.819463087248322,400941.0,21,34,0,81.4
2026-08-18,christmas wrapping paper,291,16.491202749140893,14.99,5817.3,65780.18,4.706415094339623,713888.0,36,48,4,79.5
2026-08-18,clear christmas ornaments balls,263,23.913969465648854,18.560000000000002,2465.9,58872.15,4.611210762331838,337598.0,29,36,1,80.0
2026-08-18,diamond art christmas ornaments,265,18.137622641509434,14.99,956.1999999999999,23707.18,4.501428571428572,192456.0,6,47,40,80.7
2026-08-18,grinch christmas decorations,251,53.193850000000005,22.145,1569.1,73036.28,4.6258706467661685,304771.0,16,43,2,78.3
2026-08-18,nightmare before christmas,94,56.043297872340425,20.73,282.1,19680.48,4.775,21749.0,5,16,0,79.1
